NAME,MIN,FGM,FGA,FTM,FTA,3PM,3PA,PTS,OFFR,DEFR,REB,AST,TO,STL,BLK
Big South,Longwood,Damarion Geter,78,4,11,1,5,0,0,9,2,8,10,2,5,4,2
Big South,Longwood,Bryan Gee,98,7,12,8,10,1,3,23,1,9,10,11,7,3,0
Big South,Longwood,Isaac Belton,61,7,20,6,6,4,13,24,2,8,10,1,3,1,2
Big South,Longwood,Chris Shields,114,13,23,4,5,2,6,32,4,9,13,9,9,2,1
Big South,Longwood,Kendrick Thompson,164,12,37,0,2,10,28,34,3,11,14,25,9,10,2
Big South,Longwood,JaShaun Smith,82,13,24,5,5,2,3,33,5,8,13,4,1,1,4
Big South,Longwood,Isaiah Walton,181,27,68,20,22,6,19,80,2,16,18,18,24,12,1
Big South,Longwood,Khris Lane,199,38,72,8,17,9,19,93,10,40,50,6,14,5,8
Big South,Longwood,Darrion Allen,213,34,83,7,10,19,46,94,9,17,26,8,18,6,7
Big South,Presbyterian,Myles McGregor,2,0,1,1,2,0,0,1,0,1,1,0,0,0,0
Big South,Presbyterian,Stephen Osu,8,1,2,1,2,0,0,3,0,1,1,1,0,0,0
Big South,Presbyterian,Armel TeTe,84,8,17,4,7,0,0,20,8,8,16,2,4,0,2
Big South,Presbyterian,Austin Venable,71,9,17,5,6,0,0,23,5,12,17,2,3,3,5
Big South,Presbyterian,Jaron Withers,93,8,19,9,16,2,3,27,4,11,15,8,9,3,1
Big South,Presbyterian,Darius Moore,97,9,20,7,10,4,8,29,2,9,11,15,8,2,0
Big South,Presbyterian,Ruben Arroyo,84,12,27,8,10,2,5,34,4,12,16,4,3,2,1
Big South,Presbyterian,Brent Carraway,4,2,2,0,1,1,1,5,0,0,0,0,0,0,0
Big South,Presbyterian,Will Adams,92,12,28,4,4,10,21,38,0,6,6,6,3,5,0
Big South,Presbyterian,Davon Bell,162,13,32,13,16,2,8,41,1,11,12,19,10,7,0
Big South,Presbyterian,Ed Drew,125,21,43,8,12,0,4,50,15,12,27,4,12,5,4
Big South,Presbyterian,JC Younger,199,20,47,13,15,9,22,62,5,21,26,11,14,4,2
Big South,Presbyterian,Reggie Dillard,192,26,57,11,15,7,22,70,2,18,20,19,13,8,1
Big South,Presbyterian,Jo'Vontae Millner,188,36,68,13,25,9,20,94,12,27,39,6,19,2,1
Big South,Radford,Brian Rodriguez,5,0,1,0,0,0,0,0,1,0,1,0,0,0,0
Big South,Radford,Sterling Christy,53,1,12,0,0,0,3,2,3,3,6,5,2,2,1
Big South,Radford,Devonnte Holland,86,15,20,5,10,0,0,35,5,20,25,3,10,3,1
Big South,Radford,Devin Cooper,78,7,19,11,13,1,5,26,1,11,12,6,12,0,0
Big South,Radford,Randy Phillips,140,17,30,8,22,0,0,42,17,13,30,2,21,3,4
Big South,Radford,Christian Lutete,136,16,41,3,4,8,22,43,8,18,26,6,3,0,1
Big South,Radford,Darius Bolstad,62,11,16,4,6,0,0,26,7,11,18,3,3,1,5
Big South,Radford,Justin Cousin,179,15,58,8,12,8,39,46,2,14,16,19,11,4,0
Big South,Radford,Christian Bradford,174,20,59,6,9,4,18,50,3,14,17,21,18,5,0
Big South,Radford,Donald Hicks,176,19,47,8,8,9,22,55,13,12,25,11,11,5,0
Big South,Radford,Ed Polite Jr.,195,18,44,19,29,2,6,57,23,35,58,10,11,14,5
Big South,Radford,Caleb Tanner,145,23,49,9,10,19,41,74,2,6,8,5,6,3,0
Big South,UNC Asheville,Grant Townsend,10,0,4,0,0,0,0,0,0,0,0,1,2,0,0
Big South,UNC Asheville,Malik Smith,30,1,6,0,0,0,1,2,1,6,7,1,1,1,0
Big South,UNC Asheville,Jonathan Baehre,11,1,3,0,1,0,1,2,0,2,2,0,1,0,1
Big South,UNC Asheville,Drew Rackley,31,1,4,0,0,1,3,3,1,3,4,2,4,1,0
Big South,UNC Asheville,Justin Brown,11,2,4,0,1,0,2,4,0,1,1,1,0,1,1
Big South,UNC Asheville,David Robertson,95,5,16,0,2,3,12,13,1,5,6,6,1,4,0
Big South,UNC Asheville,Giacomo Zilli,100,16,29,11,13,0,0,43,6,11,17,9,9,3,3
Big South,UNC Asheville,Will Weeks,189,22,45,10,21,0,0,54,14,18,32,11,11,6,1
Big South,UNC Asheville,Alec Wnuk,175,21,46,15,21,1,3,58,11,22,33,10,13,3,0
Big South,UNC Asheville,Raekwon Miller,166,20,52,7,8,14,39,61,4,15,19,17,14,8,2
Big South,UNC Asheville,Kevin Vannatta,270,21,63,16,22,6,32,64,3,28,31,24,18,12,0
Big South,UNC Asheville,MaCio Teague,265,38,89,12,16,17,42,105,5,25,30,17,8,18,0
Big South,UNC Asheville,Ahmad Thomas,272,54,98,13,21,14,24,135,11,35,46,16,11,22,5
Big South,Winthrop,Mitch Hill,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big South,Winthrop,Hunter Sadlon,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Big South,Winthrop,Freddy Poole,6,0,1,2,2,0,0,2,0,0,0,0,0,0,0
Big South,Winthrop,Adam Pickett,24,2,3,4,6,0,0,8,2,2,4,3,4,0,1
Big South,Winthrop,Josh Ferguson,43,4,9,3,5,0,3,11,4,3,7,0,5,2,3
Big South,Winthrop,Patrick Fisher,9,2,2,0,0,0,0,4,0,0,0,0,1,0,0
Big South,Winthrop,Kellen Blake,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0
Big South,Winthrop,Duby Okeke,119,12,25,5,7,0,0,29,9,26,35,0,11,2,12
Big South,Winthrop,Tevin Prescott,129,15,26,3,4,0,1,33,6,16,22,1,6,3,4
Big South,Winthrop,Bjorn Broman,219,11,37,8,13,8,28,38,2,12,14,17,11,8,0
Big South,Winthrop,Joshua Davenport,150,11,37,24,28,1,6,47,9,22,31,18,7,2,3
Big South,Winthrop,Roderick Perkins,148,18,39,9,15,11,25,56,5,11,16,7,7,2,0
Big South,Winthrop,Anders Broman,172,19,55,8,9,13,35,59,3,18,21,13,11,3,1
Big South,Winthrop,Xavier Cooks,209,48,90,16,28,9,26,121,6,37,43,11,27,8,8
Big South,Winthrop,Keon Johnson,219,34,83,25,27,12,44,105,3,21,24,15,13,1,0
Big Ten,Illinois,Samson Oladimeji,3,0,1,0,1,0,1,0,1,1,2,0,0,0,0
Big Ten,Illinois,Clayton Jones,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Big Ten,Illinois,Alex Austin,9,1,5,0,0,0,3,2,3,3,6,0,0,0,0
Big Ten,Illinois,Aaron Jordan,79,6,16,1,2,5,12,18,2,7,9,3,2,5,1
Big Ten,Illinois,D.J. Williams,74,9,21,3,5,0,2,21,3,6,9,5,4,0,3
Big Ten,Illinois,Te'Jon Lucas,86,12,17,4,6,2,4,30,0,6,6,12,10,4,0
Big Ten,Illinois,Jaylon Tate,194,11,30,15,21,2,8,39,5,11,16,37,18,4,0
Big Ten,Illinois,Mike Thorne Jr.,131,23,38,8,17,0,0,54,11,27,38,2,10,1,4
Big Ten,Illinois,Maverick Morgan,194,27,46,13,22,0,0,67,7,18,25,5,13,4,8
Big Ten,Illinois,Jalen Coleman-Lands,196,24,71,6,7,17,51,71,2,16,18,10,8,6,3
Big Ten,Illinois,Michael Finke,207,31,64,8,16,10,30,80,22,28,50,3,11,3,1
Big Ten,Illinois,Tracy Abrams,242,34,64,13,15,18,29,99,1,24,25,25,12,9,2
Big Ten,Illinois,Leron Black,116,24,49,16,21,0,5,64,13,27,40,3,9,0,0
Big Ten,Illinois,Malcolm Hill,289,48,114,49,61,21,47,166,13,50,63,19,20,9,3
Big Ten,Indiana,Quentin Taylor,6,0,0,0,0,0,0,0,1,1,2,0,4,1,0
Big Ten,Indiana,Zach McRoberts,65,2,7,0,0,2,4,6,2,5,7,4,2,2,0
Big Ten,Indiana,Grant Gelon,19,3,5,0,0,1,3,7,0,3,3,0,0,0,0
Big Ten,Indiana,Tim Priller,13,2,3,3,4,0,0,7,3,6,9,1,1,0,2
Big Ten,Indiana,Devonte Green,89,7,15,6,7,1,7,21,2,5,7,7,10,6,2
Big Ten,Indiana,Curtis Jones,100,14,36,9,10,5,15,42,2,9,11,12,6,1,2
Big Ten,Indiana,De'Ron Davis,86,14,23,15,20,0,0,43,8,11,19,7,6,1,6
Big Ten,Indiana,Josh Newkirk,182,18,45,6,11,9,19,51,4,17,21,22,15,3,1
Big Ten,Indiana,Juwan Morgan,148,19,37,15,18,1,8,54,18,29,47,11,6,3,6
Big Ten,Indiana,Robert Johnson,170,32,57,8,14,13,31,85,5,22,27,20,15,7,0
Big Ten,Indiana,OG Anunoby,152,27,47,13,22,8,21,75,10,26,36,7,9,5,9
Big Ten,Indiana,Thomas Bryant,188,29,58,27,36,6,14,91,18,35,53,7,17,7,9
Big Ten,Indiana,James Blackmon Jr.,185,34,73,18,22,20,46,106,9,34,43,14,16,4,0
Big Ten,Iowa,Dale Jones,2,0,1,0,0,0,0,0,0,1,1,1,1,0,0
Big Ten,Iowa,Charlie Rose,4,1,2,0,0,0,0,2,0,1,1,0,1,0,0
Big Ten,Iowa,Christian Williams,138,6,23,1,2,2,6,15,3,15,18,24,8,8,1
Big Ten,Iowa,Maishe Dailey,30,3,7,0,2,2,4,8,1,6,7,1,2,3,1
Big Ten,Iowa,Ryan Kriener,42,6,14,5,7,0,2,17,4,11,15,3,6,2,3
Big Ten,Iowa,Ahmad Wagner,131,8,23,14,25,0,1,30,15,17,32,14,7,7,5
Big Ten,Iowa,Isaiah Moss,93,14,35,2,3,7,20,37,0,7,7,7,7,1,5
Big Ten,Iowa,Dom Uhl,145,13,37,14,19,4,19,44,12,24,36,10,15,1,3
Big Ten,Iowa,Brady Ellingson,118,16,26,6,6,10,17,48,1,5,6,4,2,2,0
Big Ten,Iowa,Nicholas Baer,176,17,43,11,16,9,26,54,19,23,42,19,5,12,8
Big Ten,Iowa,Cordell Pemsl,128,29,38,16,30,0,1,74,10,26,36,8,13,3,6
Big Ten,Iowa,Jordan Bohannon,199,23,69,7,8,21,54,74,2,14,16,38,20,4,0
Big Ten,Iowa,Tyler Cook,154,31,55,19,32,1,6,82,15,17,32,8,18,3,3
Big Ten,Iowa,Peter Jok,240,64,139,41,43,31,74,200,9,36,45,14,17,9,0
Big Ten,Maryland,Andrew Terrell,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Big Ten,Maryland,Travis Valmon,4,0,1,2,2,0,0,2,2,0,2,0,0,1,0
Big Ten,Maryland,Jared Nickens,109,5,36,4,4,5,26,19,3,8,11,4,4,3,2
Big Ten,Maryland,Dion Wiley,102,9,31,5,8,7,21,30,7,9,16,5,6,1,0
Big Ten,Maryland,Jaylen Brantley,143,13,37,6,11,4,19,36,4,10,14,7,5,3,0
Big Ten,Maryland,L.G. Gill,109,10,21,16,23,1,2,37,5,11,16,0,5,1,1
Big Ten,Maryland,Ivan Bender,103,10,15,13,22,0,0,33,14,12,26,10,8,0,3
Big Ten,Maryland,Damonte Dodd,123,15,27,11,17,0,0,41,19,18,37,3,14,0,17
Big Ten,Maryland,Kevin Huerter,245,22,65,7,8,11,41,62,7,43,50,12,9,7,11
Big Ten,Maryland,Michal Cekovsky,80,18,27,5,10,0,0,41,8,12,20,2,3,1,4
Big Ten,Maryland,Anthony Cowan,260,26,61,36,52,5,25,93,11,31,42,32,24,12,3
Big Ten,Maryland,Justin Jackson,246,33,77,17,25,15,31,98,21,37,58,5,15,5,8
Big Ten,Maryland,Melo Trimble,297,50,114,58,72,16,54,174,3,28,31,25,30,11,2
Big Ten,Michigan,Austin Davis,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Big Ten,Michigan,Fred Wright-Jones,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Big Ten,Michigan,Brent Hibbitts,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Big Ten,Michigan,Jon Teske,22,0,2,3,4,0,1,3,2,3,5,0,0,2,2
Big Ten,Michigan,Sean Lonergan,14,1,2,2,2,0,0,4,1,4,5,1,2,0,0
Big Ten,Michigan,Ibi Watson,46,5,14,1,2,0,8,11,0,2,2,1,1,1,0
Big Ten,Michigan,Xavier Simpson,75,2,7,6,8,1,3,11,1,2,3,9,6,4,1
Big Ten,Michigan,Duncan Robinson,152,19,48,3,4,12,32,53,5,10,15,5,6,3,1
Big Ten,Michigan,D.J. Wilson,205,23,48,6,7,4,14,56,16,47,63,8,7,3,12
Big Ten,Michigan,Mark Donnal,153,20,33,20,23,2,5,62,16,13,29,1,5,3,3
Big Ten,Michigan,Muhammad-Ali Abdur-Rahkman,244,23,63,16,20,8,31,70,5,19,24,14,12,9,1
Big Ten,Michigan,Moritz Wagner,143,28,43,14,22,9,15,79,9,16,25,4,9,5,5
Big Ten,Michigan,Derrick Walton Jr.,267,27,72,26,29,22,52,102,3,28,31,34,13,6,0
Big Ten,Michigan,Zak Irvin,267,47,103,13,16,12,38,119,6,33,39,22,20,4,0
Big Ten,Michigan State,Conner George,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0
Big Ten,Michigan State,Greg Roy,2,0,2,1,2,0,1,1,1,0,1,0,0,0,0
Big Ten,Michigan State,Matt Van Dyk,55,5,9,3,6,0,0,13,7,5,12,6,1,0,4
Big Ten,Michigan State,Kyle Ahrens,74,4,16,7,9,3,14,18,0,12,12,4,2,1,0
Big Ten,Michigan State,Kenny Goins,190,11,20,7,11,0,0,29,13,30,43,5,13,0,8
Big Ten,Michigan State,Alvin Ellis III,99,9,27,7,10,7,23,32,3,16,19,9,7,1,0
Big Ten,Michigan State,Lourawls Nairn Jr.,226,15,29,0,3,5,11,35,2,26,28,43,14,3,2
Big Ten,Michigan State,Joshua Langford,148,18,35,2,4,8,18,46,5,11,16,8,9,2,0
Big Ten,Michigan State,Cassius Winston,162,19,44,10,13,6,16,54,2,14,16,42,21,5,0
Big Ten,Michigan State,Matt McQuaid,211,18,49,11,12,15,39,62,6,10,16,12,6,2,1
Big Ten,Michigan State,Nick Ward,151,42,70,24,41,0,0,108,17,37,54,6,10,3,15
Big Ten,Michigan State,Eron Harris,220,40,87,17,24,18,43,115,4,28,32,15,18,5,0
Big Ten,Michigan State,Miles Bridges,260,52,109,14,26,15,39,133,15,55,70,16,27,4,12
Big Ten,Minnesota,Darin Haugh,4,0,0,0,0,0,0,0,0,1,1,2,1,0,0
Big Ten,Minnesota,Stephon Sharp,9,0,0,2,2,0,0,2,0,0,0,0,1,1,0
Big Ten,Minnesota,Michael Hurt,39,1,8,2,2,0,6,4,0,1,1,2,2,1,0
Big Ten,Minnesota,Gaston Diedhiou,4,1,1,0,0,0,0,2,0,0,0,0,0,0,0
Big Ten,Minnesota,Brady Rudrud,5,1,1,1,2,1,1,4,0,1,1,0,0,0,0
Big Ten,Minnesota,Ahmad Gilbert,48,7,15,1,2,6,12,21,1,9,10,2,5,0,1
Big Ten,Minnesota,Bakary Konate,62,8,15,7,12,0,0,23,8,15,23,0,6,2,7
Big Ten,Minnesota,Akeem Springs,149,17,52,7,9,13,38,54,8,17,25,9,5,3,1
Big Ten,Minnesota,Eric Curry,189,18,40,24,30,0,1,60,16,38,54,13,12,7,5
Big Ten,Minnesota,Reggie Lynch,147,19,35,19,32,0,0,57,12,34,46,5,11,2,25
Big Ten,Minnesota,Dupree McBrayer,237,31,68,14,25,9,24,85,2,15,17,27,10,7,2
Big Ten,Minnesota,Jordan Murphy,208,35,75,17,35,0,5,87,20,47,67,6,15,5,10
Big Ten,Minnesota,Nate Mason,260,30,78,25,33,12,31,97,4,25,29,41,18,7,0
Big Ten,Minnesota,Amir Coffey,239,38,79,29,38,6,23,111,7,18,25,14,13,8,1
Big Ten,Nebraska,Nick Fuller,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Big Ten,Nebraska,Jeriah Horne,58,5,15,2,2,2,8,14,0,10,10,2,3,0,1
Big Ten,Nebraska,Evan Taylor,117,6,19,5,7,0,3,17,1,16,17,7,6,2,1
Big Ten,Nebraska,Jordy Tshimanga,72,7,22,8,10,0,0,22,15,10,25,0,8,4,5
Big Ten,Nebraska,Anton Gill,121,8,38,1,2,5,20,22,2,13,15,5,8,2,0
Big Ten,Nebraska,Isaiah Roby,100,8,19,7,9,1,4,24,3,8,11,3,9,3,5
Big Ten,Nebraska,Michael Jacobson,199,18,43,10,12,3,13,49,17,31,48,10,9,5,12
Big Ten,Nebraska,Jack McVeigh,221,22,64,11,14,16,47,71,4,31,35,8,7,3,1
Big Ten,Nebraska,Ed Morrow,202,40,70,9,15,0,0,89,27,33,60,2,20,1,7
Big Ten,Nebraska,Glynn Watson Jr.,250,43,92,15,17,9,28,110,5,24,29,25,14,19,1
Big Ten,Nebraska,Tai Webster,257,44,90,34,44,13,31,135,7,36,43,30,18,9,2
Big Ten,Northwestern,Charlie Hall,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Big Ten,Northwestern,Aaron Falzon,20,0,3,0,0,0,3,0,0,2,2,3,1,0,1
Big Ten,Northwestern,Jordan Ash,40,3,10,0,0,3,7,9,1,4,5,2,0,1,1
Big Ten,Northwestern,Barret Benson,35,5,8,2,6,0,0,12,3,5,8,0,3,1,1
Big Ten,Northwestern,Nathan Taphorn,71,9,17,3,5,8,15,29,2,13,15,4,4,1,1
Big Ten,Northwestern,Dererk Pardon,192,19,33,10,15,0,0,48,20,29,49,7,3,3,18
Big Ten,Northwestern,Isiah Brown,121,15,51,20,23,5,17,55,3,8,11,12,14,5,1
Big Ten,Northwestern,Sanjay Lumpkin,205,20,33,11,14,4,9,55,16,32,48,15,6,4,7
Big Ten,Northwestern,Gavin Skelly,162,18,33,19,23,3,11,58,8,24,32,19,8,4,12
Big Ten,Northwestern,Bryant McIntosh,265,40,103,16,18,7,29,103,2,14,16,37,23,5,1
Big Ten,Northwestern,Scottie Lindsey,241,45,97,14,15,20,43,124,6,34,40,32,12,8,4
Big Ten,Northwestern,Vic Law,247,46,86,17,27,20,37,129,9,30,39,16,14,10,5
Big Ten,OSU,Jimmy Jent,7,1,3,0,0,1,2,3,0,3,3,0,0,0,0
Big Ten,OSU,David Bell,31,4,6,1,3,0,0,9,6,5,11,1,2,0,2
Big Ten,OSU,Joey Lane,9,2,3,1,2,2,3,7,0,1,1,0,0,1,0
Big Ten,OSU,Andre Wesson,80,7,18,1,8,3,12,18,5,6,11,4,6,1,0
Big Ten,OSU,C.J. Jackson,137,8,27,9,12,4,17,29,2,15,17,37,14,8,0
Big Ten,OSU,Micah Potter,137,14,29,3,10,6,12,37,11,18,29,2,7,4,2
Big Ten,OSU,Trevor Thompson,153,31,46,15,21,0,0,77,13,49,62,6,10,4,18
Big Ten,OSU,Keita Bates-Diop,82,13,27,3,5,2,6,31,3,17,20,6,4,1,4
Big Ten,OSU,JaQuan Lyle,219,31,65,18,25,7,19,87,2,19,21,43,23,6,1
Big Ten,OSU,Marc Loving,248,30,66,22,31,12,36,94,9,33,42,16,21,2,4
Big Ten,OSU,Kam Williams,246,34,69,12,13,21,40,101,4,14,18,3,10,13,1
Big Ten,OSU,Jae'Sean Tate,251,47,78,16,35,2,9,112,25,38,63,13,15,7,2
Big Ten,Penn State,Alex Zhao,2,0,2,0,0,0,1,0,1,0,1,0,0,0,0
Big Ten,Penn State,Isaiah Washington,23,1,2,0,0,1,2,3,0,1,1,1,3,1,0
Big Ten,Penn State,Deividas Zemgulis,64,3,14,1,2,2,10,9,0,7,7,1,5,2,1
Big Ten,Penn State,Nazeer Bostick,46,4,12,1,1,0,3,9,0,6,6,4,4,2,0
Big Ten,Penn State,Julian Moore,135,9,23,4,10,0,0,22,12,20,32,5,13,1,6
Big Ten,Penn State,Terrence Samuel,174,15,40,14,19,1,7,45,5,17,22,18,7,9,1
Big Ten,Penn State,Josh Reaves,90,10,24,6,8,2,6,28,8,13,21,5,6,9,1
Big Ten,Penn State,Mike Watkins,211,34,62,19,26,0,0,87,22,47,69,4,16,8,33
Big Ten,Penn State,Payton Banks,224,32,78,10,14,21,56,95,2,17,19,11,9,5,3
Big Ten,Penn State,Tony Carr,293,35,95,26,29,11,27,107,6,41,47,36,21,10,2
Big Ten,Penn State,Lamar Stevens,230,40,85,32,35,0,4,112,13,36,49,15,15,7,9
Big Ten,Penn State,Shep Garner,308,47,112,16,18,24,64,134,4,21,25,29,20,9,1
Big Ten,Purdue,Tommy Luce,8,0,1,0,0,0,1,0,0,0,0,2,0,0,0
Big Ten,Purdue,Grady Eifert,15,2,2,0,0,0,0,4,0,1,1,0,0,1,0
Big Ten,Purdue,John Mckeeman,9,2,2,0,2,1,1,5,0,0,0,0,1,1,0
Big Ten,Purdue,Spike Albrecht,106,3,18,9,9,2,12,17,2,12,14,12,5,3,0
Big Ten,Purdue,Basil Smotherman,104,12,20,2,3,2,4,28,5,10,15,9,9,4,1
Big Ten,Purdue,Ryan Cline,64,8,14,0,0,8,14,24,1,10,11,5,2,1,0
Big Ten,Purdue,P.J. Thompson,207,23,55,5,8,16,41,67,5,9,14,20,7,12,0
Big Ten,Purdue,Vince Edwards,230,29,70,11,15,12,29,81,7,29,36,32,24,1,5
Big Ten,Purdue,Dakota Mathias,243,28,54,6,8,22,40,84,4,28,32,28,12,7,0
Big Ten,Purdue,Carsen Edwards,171,35,86,11,18,14,41,95,3,16,19,16,13,11,0
Big Ten,Purdue,Isaac Haas,186,40,61,38,59,0,0,118,14,25,39,6,22,3,5
Big Ten,Purdue,Caleb Swanigan,257,44,74,45,61,7,11,140,24,68,92,28,24,2,2
Big Ten,Rutgers,Joey Downes,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Big Ten,Rutgers,Matt Bullock,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Big Ten,Rutgers,Ibrahima Diallo,4,0,2,0,2,0,0,0,2,2,4,0,0,3,0
Big Ten,Rutgers,Jake Dadika,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Ten,Rutgers,Khalil Batie,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Ten,Rutgers,Shaquille Doorson,49,4,7,0,0,0,0,8,6,4,10,1,3,0,3
Big Ten,Rutgers,Eugene Omoruyi,75,6,19,8,10,0,5,20,9,6,15,12,8,5,1
Big Ten,Rutgers,Candido Sa,152,14,36,11,17,2,8,41,16,18,34,1,8,2,14
Big Ten,Rutgers,Jonathan Laurent,147,14,34,10,14,3,11,41,4,24,28,8,11,6,1
Big Ten,Rutgers,Issa Thiam,160,15,43,2,4,12,36,44,3,12,15,4,7,1,1
Big Ten,Rutgers,Corey Sanders,235,26,86,20,29,1,15,73,4,26,30,38,19,14,3
Big Ten,Rutgers,C.J. Gettys,166,30,41,13,17,0,0,73,19,27,46,11,11,1,11
Big Ten,Rutgers,Mike Williams,193,30,64,15,20,15,40,90,17,19,36,8,6,8,2
Big Ten,Rutgers,Nigel Johnson,197,31,84,25,37,6,28,93,6,27,33,23,9,13,1
Big Ten,Rutgers,Deshawn Freeman,213,37,79,36,51,0,0,110,31,39,70,4,15,5,10
Big Ten,Wisconsin,Matt Ferris,4,0,3,0,0,0,1,0,3,1,4,1,0,0,0
Big Ten,Wisconsin,Aaron Moesch,10,0,0,0,0,0,0,0,0,1,1,0,0,1,0
Big Ten,Wisconsin,T.J. Schlundt,8,1,3,1,1,0,2,3,0,0,0,0,0,0,1
Big Ten,Wisconsin,Andy Van Vliet,25,2,8,3,4,0,3,7,3,7,10,0,2,0,1
Big Ten,Wisconsin,Jordan Hill,90,4,16,0,1,3,12,11,2,8,10,9,3,1,0
Big Ten,Wisconsin,Alex Illikainen,116,5,20,5,7,2,7,17,8,13,21,6,3,3,0
Big Ten,Wisconsin,Brevin Pritzl,15,3,5,2,4,3,4,11,4,1,5,0,2,0,0
Big Ten,Wisconsin,Charles Thomas IV,80,7,20,10,12,0,2,24,5,13,18,4,8,0,0
Big Ten,Wisconsin,Khalil Iverson,125,17,26,7,13,0,2,41,13,19,32,4,8,4,8
Big Ten,Wisconsin,Zak Showalter,237,20,48,11,14,9,30,60,5,19,24,20,9,6,3
Big Ten,Wisconsin,D'Mitrik Trice,148,20,37,8,9,13,20,61,2,15,17,14,8,2,2
Big Ten,Wisconsin,Vitto Brown,196,26,53,1,2,14,35,67,9,19,28,9,14,2,3
Big Ten,Wisconsin,Nigel Hayes,258,38,88,31,45,11,33,118,17,34,51,34,16,6,4
Big Ten,Wisconsin,Ethan Happ,229,53,76,17,33,0,0,123,31,57,88,22,23,17,8
Big Ten,Wisconsin,Bronson Koenig,259,52,120,9,10,24,76,137,2,20,22,15,12,6,3
Big West,Cal Poly,Mark Crowe,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Big West,Cal Poly,Trevor John,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Big West,Cal Poly,Jakub Niziol,7,1,5,0,0,0,4,2,0,1,1,0,1,0,0
Big West,Cal Poly,Aleks Abrams,28,0,2,6,8,0,0,6,4,3,7,1,3,0,0
Big West,Cal Poly,Alec Raven,11,1,3,2,2,0,1,4,0,3,3,0,0,0,0
Big West,Cal Poly,Hank Hollingsworth,84,4,5,4,8,0,0,12,5,16,21,1,6,1,7
Big West,Cal Poly,Zach Gordon,119,5,13,9,12,0,0,19,11,14,25,3,6,1,10
Big West,Cal Poly,Josh Mishler,72,8,16,0,0,6,12,22,3,4,7,4,3,2,0
Big West,Cal Poly,Ridge Shipley,237,24,61,4,6,12,33,64,1,9,10,27,12,10,0
Big West,Cal Poly,Jaylen Shead,228,26,58,12,21,4,17,68,10,24,34,45,18,8,1
Big West,Cal Poly,Donovan Fields,201,26,65,18,21,8,21,78,4,20,24,13,19,15,0
Big West,Cal Poly,Luke Meikle,239,33,91,8,12,7,30,81,6,34,40,10,10,6,8
Big West,Cal Poly,Josh Martin,124,17,45,17,32,3,10,54,11,31,42,9,7,2,2
Big West,Cal Poly,Victor Joseph,193,39,76,13,17,19,42,110,4,9,13,7,11,5,0
Big West,Cal Poly,Kyle Toth,251,37,72,9,10,29,53,112,3,17,20,2,1,2,0
Big West,CS Fullerton,Joshua Currenton,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big West,CS Fullerton,Jhan Paul Mejia,19,1,6,0,0,1,6,3,1,3,4,1,1,0,0
Big West,CS Fullerton,Jamal Smith,61,2,8,1,2,1,4,6,1,5,6,4,6,1,0
Big West,CS Fullerton,Richard Peters,65,4,11,5,10,0,0,13,5,8,13,1,4,3,2
Big West,CS Fullerton,Dwight Ramos,46,5,15,3,7,3,9,16,0,1,1,1,1,1,3
Big West,CS Fullerton,Davon Clare,120,8,22,4,8,1,8,21,1,18,19,6,7,6,2
Big West,CS Fullerton,Arkim Robertson,65,8,16,4,9,0,0,20,7,19,26,1,5,4,4
Big West,CS Fullerton,Darcy Malone,84,8,12,14,23,2,3,32,5,8,13,2,6,1,2
Big West,CS Fullerton,Austen Awosika,149,17,33,6,12,1,3,41,1,12,13,12,7,5,1
Big West,CS Fullerton,Kyle Allman,215,21,59,27,38,1,9,70,2,8,10,20,16,5,3
Big West,CS Fullerton,Jackson Rowe,214,22,37,27,36,4,9,75,15,23,38,13,25,1,6
Big West,CS Fullerton,Lionheart Leslie,179,25,48,27,35,4,18,81,9,23,32,12,18,8,0
Big West,CS Fullerton,Tre Coggins,250,49,118,18,20,24,76,140,2,28,30,12,12,7,1
Big West,CS Northridge,Antonio Bruno,4,0,1,0,0,0,0,0,0,0,0,1,1,0,0
Big West,CS Northridge,Julian Richardson,7,0,0,0,0,0,0,0,0,1,1,1,0,1,0
Big West,CS Northridge,Blair Orr,8,0,2,1,2,0,0,1,1,1,2,0,0,1,0
Big West,CS Northridge,Mehran Nazarian,3,0,1,1,2,0,1,1,0,0,0,0,0,0,0
